case_id,task_gain,position_weight,drift_weight,regularization_gain,solver_max_iters,use_jacobi_preconditioner,status,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_inner_residual_norm,mean_inner_iterations,wall_clock_run_s,result_dir,composite_score
tg216_pw1e04_dw0p0005_rg1em09_it4_jac1,216.0,10000.0,0.0005,1e-09,4,True,ok,0.07829561577287743,0.17227393765839583,2.2555425149388526,0.41691697861654586,3.999,1.755294299997331,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em09_it4_jac1\offline,1503560.1472992965
tg216_pw1p5e04_dw0p001_rg1em08_it4_jac1,216.0,15000.0,0.001,1e-08,4,True,ok,0.06356677863206266,0.032536731393252784,2.310404462715869,0.8087945338869733,3.999,1.1818211999998312,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em08_it4_jac1\offline,1507535.2495884667
tg198_pw1p5e04_dw0p001_rg1em10_it4_jac1,198.0,15000.0,0.001,1e-10,4,True,ok,0.06078025385641906,0.08115183268858217,2.3774171421392603,0.7820435904306925,3.999,1.6714705000013055,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p001_rg1em10_it4_jac1\offline,1565018.5914918343
tg198_pw1e04_dw0p002_rg1em10_it4_jac1,198.0,10000.0,0.002,1e-10,4,True,ok,0.04000778842196432,0.0474554352562764,2.4265686933678032,1.061590529356201,3.999,1.7445489000019734,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p002_rg1em10_it4_jac1\offline,1595956.353135893
tg216_pw1e04_dw0p001_rg1em10_it4_jac1,216.0,10000.0,0.001,1e-10,4,True,ok,0.024721892094490574,0.03748570831611607,2.573028416621833,0.7987495866606193,3.999,1.6992471999983536,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em10_it4_jac1\offline,1675260.2893902168
tg180_pw1p5e04_dw0p001_rg1em10_it4_jac1,180.0,15000.0,0.001,1e-10,4,True,ok,0.05342102430716438,0.023822500909149124,2.6428053571663446,0.7351320756335026,3.999,1.729911099999299,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p001_rg1em10_it4_jac1\offline,1712560.4971141925
tg180_pw1p5e04_dw0p001_rg1em09_it4_jac1,180.0,15000.0,0.001,1e-09,4,True,ok,0.08709538297245724,0.1584872653750971,2.6223409859367117,0.8824922280932297,3.999,1.7309152999987418,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p001_rg1em09_it4_jac1\offline,1749805.9403002916
tg198_pw1e04_dw0p001_rg1em10_it4_jac1,198.0,10000.0,0.001,1e-10,4,True,ok,0.04813429275513719,0.10538876583209966,2.6775452414299417,0.7428377134561939,3.999,1.7180397000010998,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p001_rg1em10_it4_jac1\offline,1761788.9580652704
tg216_pw8e03_dw0p001_rg1em08_it4_jac1,216.0,8000.0,0.001,1e-08,4,True,ok,0.021931772001657128,0.023244010334972733,2.889663464051642,0.6589927360864932,3.999,1.7505232000003161,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em08_it4_jac1\offline,1865894.7712015403
tg180_pw8e03_dw0p0005_rg1em09_it4_jac1,180.0,8000.0,0.0005,1e-09,4,True,ok,0.0659720767835884,0.14670778962074144,2.8385046637356877,0.49601449340005105,3.999,1.7202417999978934,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p0005_rg1em09_it4_jac1\offline,1867879.7821571666
tg198_pw8e03_dw0p0005_rg1em10_it4_jac1,198.0,8000.0,0.0005,1e-10,4,True,ok,0.07227794174453331,0.06597052396309411,3.1725441410138497,0.385815106807201,3.999,1.723739699998987,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p0005_rg1em10_it4_jac1\offline,2048784.4783403024
tg198_pw1p5e04_dw0p0005_rg1em10_it4_jac1,198.0,15000.0,0.0005,1e-10,4,True,ok,0.025097206178695382,0.00504236784994462,3.2276021527962793,0.39939276918118666,3.999,1.6837918999990507,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p0005_rg1em10_it4_jac1\offline,2064062.48801989
tg180_pw8e03_dw0p001_rg1em10_it4_jac1,180.0,8000.0,0.001,1e-10,4,True,ok,0.025482264361991736,0.07915868003894269,3.3127018569341655,0.4758724253106059,3.999,1.740634100002353,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p001_rg1em10_it4_jac1\offline,2145462.3705893783
tg198_pw1e04_dw0p002_rg1em09_it4_jac1,198.0,10000.0,0.002,1e-09,4,True,ok,0.045219120793553794,0.005767473223549506,3.339497539913197,1.1705745632876423,3.999,1.7302536999995937,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p002_rg1em09_it4_jac1\offline,2165397.53910582
tg198_pw1p5e04_dw0p0005_rg1em09_it4_jac1,198.0,15000.0,0.0005,1e-09,4,True,ok,0.02116270909653377,0.08220470720150087,3.3753128072319813,0.3792643096967013,3.999,1.682107000000542,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p0005_rg1em09_it4_jac1\offline,2182393.4720963663
tg198_pw1e04_dw0p002_rg1em08_it4_jac1,198.0,10000.0,0.002,1e-08,4,True,ok,0.02368987736137904,0.04061341086470569,3.37597811640077,0.9306122453395741,3.999,1.733257699997921,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p002_rg1em08_it4_jac1\offline,2190625.5381267667
tg180_pw1e04_dw0p0005_rg1em09_it4_jac1,180.0,10000.0,0.0005,1e-09,4,True,ok,0.020967709198075647,0.03363819157962241,3.568467953252144,0.47174294897352287,3.999,1.7679694999969797,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p0005_rg1em09_it4_jac1\offline,2292472.155403902
tg180_pw1e04_dw0p0005_rg1em10_it4_jac1,180.0,10000.0,0.0005,1e-10,4,True,ok,0.07715136445521084,0.2962653247067437,3.696623106392563,0.4929848103905339,3.999,1.6964187000012316,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p0005_rg1em10_it4_jac1\offline,2461282.4898423753
tg216_pw8e03_dw0p0005_rg1em10_it4_jac1,216.0,8000.0,0.0005,1e-10,4,True,ok,0.055157867767529206,0.08297244325134091,3.8161888399363884,0.544289817646123,3.999,1.7391341000002285,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em10_it4_jac1\offline,2468719.062685129
tg180_pw1p5e04_dw0p0005_rg1em08_it4_jac1,180.0,15000.0,0.0005,1e-08,4,True,ok,0.04217817062101788,0.03604134887499209,3.888863658571613,0.5012640168000372,3.999,1.7218041999985871,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p0005_rg1em08_it4_jac1\offline,2497626.0335005624
tg180_pw1e04_dw0p0005_rg1em08_it4_jac1,180.0,10000.0,0.0005,1e-08,4,True,ok,0.08131333213130958,0.21654254298989417,3.789818512670496,0.60595963151576,3.999,1.8014359999979206,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p0005_rg1em08_it4_jac1\offline,2498501.6376923784
tg216_pw1e04_dw0p001_rg1em08_it4_jac1,216.0,10000.0,0.001,1e-08,4,True,ok,0.06665577056336192,0.06604968524007478,3.960629215218229,0.7069262083962872,3.999,1.7166848999986541,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em08_it4_jac1\offline,2561099.6814382942
tg216_pw8e03_dw0p0005_rg1em08_it4_jac1,216.0,8000.0,0.0005,1e-08,4,True,ok,0.05359403189802053,0.17921020826953019,3.957380959172903,0.4411088305834292,3.999,1.7726890000012645,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em08_it4_jac1\offline,2585969.4735274264
tg198_pw1e04_dw0p001_rg1em09_it4_jac1,198.0,10000.0,0.001,1e-09,4,True,ok,0.04570793624902574,0.01844299414689569,4.089055358377041,0.7632876076431537,3.999,1.752950799997052,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p001_rg1em09_it4_jac1\offline,2629006.813945839
tg198_pw8e03_dw0p0005_rg1em08_it4_jac1,198.0,8000.0,0.0005,1e-08,4,True,ok,0.044518658016961914,0.1569942514187387,4.16402885235862,0.43658197245487906,3.999,1.7451312999983202,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p0005_rg1em08_it4_jac1\offline,2709496.135918808
tg180_pw1p5e04_dw0p0005_rg1em09_it4_jac1,180.0,15000.0,0.0005,1e-09,4,True,ok,0.05469178506095694,0.011922206131679701,4.320518614968153,0.35666636124105744,3.999,1.6906642000030843,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p0005_rg1em09_it4_jac1\offline,2757775.1935248263
tg216_pw1e04_dw0p002_rg1em08_it4_jac1,216.0,10000.0,0.002,1e-08,4,True,ok,0.024738492781733734,0.00281551581264235,4.376446015659484,0.9788158320710981,3.999,1.2761831999996502,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em08_it4_jac1\offline,2814483.2905930053
tg198_pw1p5e04_dw0p001_rg1em08_it4_jac1,198.0,15000.0,0.001,1e-08,4,True,ok,0.04826043051400308,0.32878723953549444,4.325667605927716,0.7459799729609635,3.999,1.7583247000002302,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p001_rg1em08_it4_jac1\offline,2880750.7835264048
tg216_pw1p5e04_dw0p002_rg1em09_it4_jac1,216.0,15000.0,0.002,1e-09,4,True,ok,0.0334309274165696,0.2013492824414778,4.353627516760893,1.410907476637728,3.999,1.1917456000010134,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em09_it4_jac1\offline,2882383.3119789776
tg216_pw8e03_dw0p0005_rg1em09_it4_jac1,216.0,8000.0,0.0005,1e-09,4,True,ok,0.0464580501659601,0.08279349115488288,4.497393595126337,0.3564430315779751,3.999,1.707471000001533,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em09_it4_jac1\offline,2893296.272490212
tg180_pw1p5e04_dw0p002_rg1em08_it4_jac1,180.0,15000.0,0.002,1e-08,4,True,ok,0.029278138283736595,0.07776608405374415,4.444367181085691,1.5844075380690938,3.999,1.6634148999983154,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p002_rg1em08_it4_jac1\offline,2905928.2877042717
tg198_pw8e03_dw0p001_rg1em08_it4_jac1,198.0,8000.0,0.001,1e-08,4,True,ok,0.030062633675693406,0.08553503219684576,4.565446005432808,0.5958624040429029,3.999,1.7565343999995093,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p001_rg1em08_it4_jac1\offline,2946679.0248352573
tg198_pw1p5e04_dw0p001_rg1em09_it4_jac1,198.0,15000.0,0.001,1e-09,4,True,ok,0.07766507431174784,0.05542451865530645,4.598689039379924,0.9345704782226051,3.999,1.7586024000011093,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p001_rg1em09_it4_jac1\offline,2971121.449819876
tg180_pw1p5e04_dw0p002_rg1em09_it4_jac1,180.0,15000.0,0.002,1e-09,4,True,ok,0.02834153616748767,0.08074206295708625,4.695555825829459,1.1596625912733038,3.999,2.237971300000936,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p002_rg1em09_it4_jac1\offline,3049615.86397501
tg180_pw1p5e04_dw0p0005_rg1em10_it4_jac1,180.0,15000.0,0.0005,1e-10,4,True,ok,0.053694346103122924,0.1533920111235523,4.932443172780399,0.49127767152476143,3.999,1.713599200000317,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p0005_rg1em10_it4_jac1\offline,3197743.253459935
tg198_pw1p5e04_dw0p002_rg1em08_it4_jac1,198.0,15000.0,0.002,1e-08,4,True,ok,0.1051127902893808,0.05348784238954597,4.9105113837659085,2.694362170941664,3.999,1.7399041000026045,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p002_rg1em08_it4_jac1\offline,3236969.194334926
tg198_pw1e04_dw0p0005_rg1em08_it4_jac1,198.0,10000.0,0.0005,1e-08,4,True,ok,0.04221776613202394,0.2199953510691208,5.120440831113734,0.4481410162532287,3.999,1.7459402999993472,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p0005_rg1em08_it4_jac1\offline,3337229.737423039
tg198_pw1e04_dw0p0005_rg1em10_it4_jac1,198.0,10000.0,0.0005,1e-10,4,True,ok,0.04497336648672863,0.17228517128102247,5.238206864957238,0.40648745192115077,3.999,1.7537082000017108,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p0005_rg1em10_it4_jac1\offline,3394550.787037587
tg216_pw1p5e04_dw0p001_rg1em09_it4_jac1,216.0,15000.0,0.001,1e-09,4,True,ok,0.06765098918994174,0.02911372375413657,5.433684072028522,0.9621426217155522,3.999,1.2664327999991656,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em09_it4_jac1\offline,3493012.709503126
tg180_pw8e03_dw0p0005_rg1em08_it4_jac1,180.0,8000.0,0.0005,1e-08,4,True,ok,0.06539374662408635,0.11005711785551797,5.540744454374857,0.4600709443734466,3.999,1.663352900002792,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p0005_rg1em08_it4_jac1\offline,3567999.2174159572
tg180_pw1e04_dw0p001_rg1em09_it4_jac1,180.0,10000.0,0.001,1e-09,4,True,ok,0.05975416709866847,0.12703419021367116,5.53415401302507,0.66771959624286,3.999,1.7948756000005233,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p001_rg1em09_it4_jac1\offline,3577518.643803816
tg180_pw1e04_dw0p002_rg1em10_it4_jac1,180.0,10000.0,0.002,1e-10,4,True,ok,0.04546266681430222,0.05421405402367426,5.626622338822062,1.753380036617244,3.999,1.7260654999990948,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p002_rg1em10_it4_jac1\offline,3654501.9745664787
tg216_pw1p5e04_dw0p0005_rg1em08_it4_jac1,216.0,15000.0,0.0005,1e-08,4,True,ok,0.024940759950519552,0.3076803757259664,6.980572200531297,0.39114159984337515,3.999,1.1912151999968046,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em08_it4_jac1\offline,4543496.423272281
tg216_pw1p5e04_dw0p0005_rg1em09_it4_jac1,216.0,15000.0,0.0005,1e-09,4,True,ok,0.2714424220922857,0.1352836551247098,7.787438140975014,15.520297587766565,3.999,1.1977440000009665,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em09_it4_jac1\offline,5589332.831770038
