avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path
0.00027839277500061146,4.986252423021844e-05,9.271887027142796e-06,0.0017536408902013114,200,0.0002088011866512704,0.05168289927977879,1,0,1.1135711000024457,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns1\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004442056499992759,3.823750710538042e-06,7.086998525661786e-07,0.00016487784967728398,200,5.3165865901144485e-05,0.010158930647703197,5,0,1.7768225999971037,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns5\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.000653366750000714,4.8128482707155665e-06,9.196992604223574e-07,0.00017319728696950536,200,2.7591857704302693e-05,0.004829150464025246,10,0,2.6134670000028564,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns10\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011815698249993147,4.815370884696159e-06,9.194723314021421e-07,0.0001693783888169808,200,1.6692512065474416e-05,0.002729218972094795,20,0,4.726279299997259,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns20\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.002199006075001307,4.8289263801096815e-06,9.212695667702243e-07,0.00016963398901565947,200,1.1349984121426512e-05,0.0018442752251915473,40,0,8.796024300005229,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns40\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0032102281999996196,4.830094162982248e-06,9.214757819642965e-07,0.0001696592247391589,200,1.132036365849918e-05,0.0018394623582221627,60,0,12.840912799998478,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g200_ns60\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0002732930000001943,0.00028144335210108774,5.786266066948031e-05,0.030804728124966676,500,0.00040894233890952905,0.11324935763781784,1,0,1.0931720000007772,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns1\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.000440182399999685,7.779223194031944e-06,1.386398641938628e-06,0.00029810085936845236,500,4.086708903579811e-05,0.009689974112698882,5,0,1.76072959999874,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns5\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006645765249995748,6.623704329788726e-06,1.2333876318808535e-06,0.00023330961703083025,500,2.3909258906907795e-05,0.004912791660510466,10,0,2.658306099998299,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns10\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011627080750004097,4.8740581986687484e-06,8.266301980630548e-07,0.00015537125738474594,500,1.3214228267775483e-05,0.002468363759622395,20,0,4.650832300001639,line,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\line\g500_ns20\single\line\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
