label,status,method,noise_channel,noise_profile,noise_level,trial,seed,tau,duration_s,task_gain,position_weight,drift_weight,pcg_max_iters,mean_position_error_m,max_position_error_m,final_position_error_m,mean_joint_drift_norm_rad,max_abs_joint_drift_rad,final_joint_drift_norm_rad,mean_elncp_residual_norm,max_elncp_residual_norm,mean_stationarity_norm,mean_ncp_residual_norm,mean_pcg_iterations,max_pcg_iterations,mean_active_iterations,max_active_iterations,min_boundary_slack,mean_noise_norm,max_noise_norm,theta_initial_rad,theta_final_rad,theta_delta_rad,num_samples,wall_clock_run_s,result_dir
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0001,3,20880127,0.005,20.0,198.0,15000.0,0.0005,8,0.000204340985515298,0.0003074005153731601,5.902627762503664e-07,0.3101209034807488,0.4125530800100692,5.758417264197268e-07,1.8975396924819646e-08,1.867752248694688e-07,1.893502724352559e-08,8.670082399796389e-11,9.7255,13,1.56925,2,1.8596693646388274,3.333333750000001e-05,0.00010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.6372673025717272e-08, -1.5707961516010858, 1.57079666240724, 3.0793328940312447e-07, 1.5707965937698167, -1.4798173640923052e-07]","[-1.6372673025717272e-08, 1.75193810791896e-07, 3.356123434716807e-07, 3.0793328940312447e-07, 2.669749201711369e-07, -1.4798173640923052e-07]",4000,1.850541299994802,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0001_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0001,4,21194082,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433276069302227,0.00030740804150115446,5.475511024783373e-07,0.31012092310576894,0.4125530800146926,4.94364399836865e-07,1.841737843749925e-08,1.470580275334497e-07,1.8377336628342733e-08,8.670084441320903e-11,9.702,13,1.5655,2,1.859639486287393,3.333333750000001e-05,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.1960128894660741e-07, -1.5707961436523887, 1.5707964917747754, 3.781068064305286e-07, 1.5707963980349364, -1.4591865046831978e-07]","[1.1960128894660741e-07, 1.8314250782580643e-07, 1.6497987886943122e-07, 3.781068064305286e-07, 7.124003986724858e-08, -1.4591865046831978e-07]",4000,1.8504247999808285,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0001_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0005,0,20411989,0.005,20.0,198.0,15000.0,0.0005,8,0.00020435465022123017,0.0003073998146644209,7.474127043508811e-07,0.31012084888421965,0.41255308001540225,2.4054118324701478e-06,1.8823734902663138e-08,1.633548863490409e-07,1.8782740196376122e-08,8.670079287213608e-11,9.65325,13,1.5675,2,1.859697481316906,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.775355033900415e-08, -1.5707960943302257, 1.5707973629613747, -6.07002655203649e-07, 1.5707976713054936, 1.575388565552054e-06]","[-1.775355033900415e-08, 2.3246467084625522e-07, 1.036166478174394e-06, -6.07002655203649e-07, 1.3445105970788518e-06, 1.575388565552054e-06]",4000,1.862426100007724,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0005_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0005,1,20596151,0.005,20.0,198.0,15000.0,0.0005,8,0.00020436781460142362,0.0003074018005658759,4.3325610801688096e-07,0.31012097570502656,0.41255308002832103,1.7725993772406568e-06,1.8714856998317597e-08,1.5632290240662455e-07,1.8673760120826764e-08,8.670076658557938e-11,9.66275,13,1.569,2,1.8597901670038672,0.0001666666875,0.0004999999999999999,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.370737302644943e-07, -1.5707966861607816, 1.5707963147430355, 9.211824027979625e-07, 1.5707961769477028, -1.2643221824169222e-06]","[-7.370737302644943e-07, -3.593658850498116e-07, -1.2051861064676928e-08, 9.211824027979625e-07, -1.4984719376442968e-07, -1.2643221824169222e-06]",4000,1.7655331999994814,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0005_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0005,2,20594576,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043137069999152,0.0003074182771169909,7.214521655815778e-07,0.31012082738376734,0.4125530800240831,2.1336620318775206e-06,1.8361271800062944e-08,1.594810577255752e-07,1.8319738387887952e-08,8.67008472702893e-11,9.686,13,1.5745,2,1.8595360862908816,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[7.420841227014729e-07, -1.5707961316877745, 1.5707966854093216, 1.1067340561450182e-06, 1.5707969854219972, -1.4752978673733044e-06]","[7.420841227014729e-07, 1.951071220140932e-07, 3.5861442504447893e-07, 1.1067340561450182e-06, 6.586271006359112e-07, -1.4752978673733044e-06]",4000,1.8185783999797422,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0005_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0005,3,20898210,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043876814634943,0.0003073808903649164,6.324973195131686e-07,0.3101209476553718,0.412553080021385,1.5392072818213914e-06,1.8627931744649604e-08,1.6390747783121013e-07,1.8587499233301964e-08,8.670075281735743e-11,9.746,13,1.573,2,1.859889886633364,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.319826231732121e-06, -1.570796531259122, 1.5707968834528572, 3.379122904876257e-08, 1.5707958064233598, 6.013057772513469e-08]","[-1.319826231732121e-06, -2.04464225550538e-07, 5.566579606153255e-07, 3.379122904876257e-08, -5.203715367496642e-07, 6.013057772513469e-08]",4000,1.8311399999947753,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0005_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0005,4,21175999,0.005,20.0,198.0,15000.0,0.0005,8,0.00020437343651090345,0.00030739328073916866,8.234195880632622e-07,0.31012081677165587,0.41255308000827484,1.9031010847061988e-06,1.8982367182502558e-08,1.501409287546469e-07,1.8941993635622996e-08,8.670075513958273e-11,9.6755,13,1.569,2,1.8597987237935856,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-6.848124897304598e-07, -1.5707963738933022, 1.5707977779087396, -5.651238938548145e-07, 1.5707968748291987, 6.520501018760335e-07]","[-6.848124897304598e-07, -4.7098405620005224e-08, 1.4511138430872705e-06, -5.651238938548145e-07, 5.480343021613265e-07, 6.520501018760335e-07]",4000,1.8821458000165876,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0005_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.001,0,20956167,0.005,20.0,198.0,15000.0,0.0005,8,0.00020437726321746028,0.0003074115102977844,1.1899841809679637e-06,0.3101207233929,0.4125530800139334,4.3982240731159665e-06,1.8748424607185334e-08,1.3704457177363513e-07,1.8707384508356955e-08,8.670077035623757e-11,9.6475,12,1.5645,2,1.859810619988447,0.000333333375,0.0010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-6.523663163103276e-07, -1.570795258681906, 1.570797800930615, -4.575260762291886e-07, 1.5707974412011356, 3.7621297603747463e-06]","[-6.523663163103276e-07, 1.068112990498804e-06, 1.4741357183822856e-06, -4.575260762291886e-07, 1.1144062390666676e-06, 3.7621297603747463e-06]",4000,1.9119385000085458,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.001_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.001,1,20563276,0.005,20.0,198.0,15000.0,0.0005,8,0.00020426597203899316,0.00030749308116243186,6.030156399421926e-07,0.3101211707437605,0.4125530800154682,2.7161821421603427e-06,1.857127533579903e-08,1.720579251807142e-07,1.8530378777621376e-08,8.670096375046036e-11,9.6615,13,1.566,2,1.8593393161174536,0.00033333337499999997,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.685985343824984e-06, -1.5707970552943764, 1.5707953813861415, -5.878825980118988e-08, 1.5707960794840818, -1.7452710233497148e-06]","[1.685985343824984e-06, -7.28499479851763e-07, -9.454087550597734e-07, -5.878825980118988e-08, -2.4731081471607297e-07, -1.7452710233497148e-06]",4000,1.7899464999791235,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.001_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.001,2,21193573,0.005,20.0,198.0,15000.0,0.0005,8,0.00020435169020879018,0.00030742148472156323,2.5412879568319394e-07,0.3101210992476855,0.412553080010603,4.583959096870796e-06,1.8949341814630836e-08,1.732448758052333e-07,1.8907419880105848e-08,8.670083472308508e-11,9.6665,13,1.57225,2,1.8597854933631788,0.000333333375,0.0010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-9.777774535207796e-07, -1.5707964671245551, 1.5707956005718995, 7.895569352894346e-07, 1.5707941208259257, -3.744307779058178e-06]","[-9.777774535207796e-07, -1.4032965856003443e-07, -7.262229970717016e-07, 7.895569352894346e-07, -2.205968970825367e-06, -3.744307779058178e-06]",4000,1.8099894000042696,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.001_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.001,3,20497207,0.005,20.0,198.0,15000.0,0.0005,8,0.00020430363272506017,0.00030743940370469924,6.373067524980873e-07,0.3101208878014688,0.4125530800144308,3.705571098400874e-06,1.9377861772295857e-08,1.5241238852900318e-07,1.9337351401952698e-08,8.670082536262225e-11,9.66,13,1.5665,2,1.859410844914032,0.00033333337499999997,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.6917053341337782e-06, -1.570797193648771, 1.5707968875434257, 5.701257870593539e-07, 1.5707991286321794, -1.2760016075604912e-06]","[1.6917053341337782e-06, -8.668538744593945e-07, 5.607485291658776e-07, 5.701257870593539e-07, 2.801837282850883e-06, -1.2760016075604912e-06]",4000,1.915077299985569,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.001_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.001,4,20495632,0.005,20.0,198.0,15000.0,0.0005,8,0.00020428604197236683,0.00030745984121392556,1.1769861227918534e-06,0.3101206104260758,0.41255308001887614,3.5958265966528937e-06,1.89694575987626e-08,1.6939255115625153e-07,1.8928080723021264e-08,8.670085546037561e-11,9.67,13,1.573,2,1.859436818858569,0.0003333333750000001,0.0010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.0875281567858514e-06, -1.5707968983457077, 1.570799205541267, -7.837678513547295e-07, 1.570795853775215, 1.5150448054762389e-06]","[1.0875281567858514e-06, -5.715508111237e-07, 2.87874637039387e-06, -7.837678513547295e-07, -4.7301968164603636e-07, 1.5150448054762389e-06]",4000,1.8727772000129335,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.001_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.005,0,20479546,0.005,20.0,198.0,15000.0,0.0005,8,0.0002040867615557119,0.0003076880470616087,3.6344614151778905e-06,0.3101198919120376,0.4125530800247412,2.1007813273829327e-05,1.728673542855298e-08,1.779174895926678e-07,1.7244518338114924e-08,8.670128415407286e-11,9.79825,13,1.6,2,1.8584406986766036,0.001666666875,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[7.271872976899017e-06, -1.570788217323648, 1.5707937458485597, 1.153895812964185e-05, 1.5708014184866803, -1.2527984438575394e-05]","[7.271872976899017e-06, 8.109471248518574e-06, -2.580946336872003e-06, 1.153895812964185e-05, 5.0916917837540154e-06, -1.2527984438575394e-05]",4000,2.0363213999953587,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.005_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.005,1,21175912,0.005,20.0,198.0,15000.0,0.0005,8,0.0002041422440528175,0.0003077423229874067,2.971213869443795e-06,0.31012234123733223,0.4125530800095394,1.889844370760444e-05,1.841006693622239e-08,1.4426244296803633e-07,1.8367718589203803e-08,8.670138444062466e-11,9.6845,12,1.57725,2,1.858863302389738,0.001666666875,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.6043183527393505e-06, -1.5708021642023546, 1.5707974433975191, -1.5965570812877295e-05, 1.5707910116100885, 5.068263569346659e-06]","[3.6043183527393505e-06, -5.837407458075816e-06, 1.1166026225861714e-06, -1.5965570812877295e-05, -5.315184808063478e-06, 5.068263569346659e-06]",4000,1.8430270999961067,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.005_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.005,2,20545615,0.005,20.0,198.0,15000.0,0.0005,8,0.0002040218084133329,0.00030765014020923774,2.421516956774281e-06,0.31012148167944464,0.4125530800092423,1.966625711620343e-05,1.8777583824194934e-08,1.4974452275954763e-07,1.873610485440068e-08,8.670159189879893e-11,9.6705,13,1.57025,2,1.858358870888662,0.001666666875,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.398593864669505e-06, -1.570798536256831, 1.5708012373409588, -1.7031914575024488e-05, 1.5707915526021832, 1.9863158587878635e-06]","[6.398593864669505e-06, -2.2094619345214284e-06, 4.910546062220078e-06, -1.7031914575024488e-05, -4.774192713385972e-06, 1.9863158587878635e-06]",4000,1.88293920000433,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.005_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.005,3,20547190,0.005,20.0,198.0,15000.0,0.0005,8,0.00020471578623723784,0.0003073545853578328,4.609891664798398e-06,0.31012044099547054,0.41255308000995883,1.6307487549826617e-05,1.7381994807476255e-08,1.484418136777218e-07,1.7339022959487425e-08,8.670047898522528e-11,9.839,14,1.613,2,1.861073308908511,0.001666666875,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-8.403830513707784e-06, -1.5707898668304041, 1.5708000699466693, -4.422991432372116e-06, 1.5707967909393543, -1.0944824035065532e-05]","[-8.403830513707784e-06, 6.45996449244457e-06, 3.7431517727615216e-06, -4.422991432372116e-06, 4.641444577568876e-07, -1.0944824035065532e-05]",4000,1.8753184000088368,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.005_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.005,4,21243556,0.005,20.0,198.0,15000.0,0.0005,8,0.00020421305677079202,0.00030770555029435237,4.344234367599018e-06,0.3101193101347765,0.4125530800110555,1.9682651803691935e-05,1.7455324285994164e-08,1.6242449523690865e-07,1.7411620222540095e-08,8.670093695802084e-11,9.772,13,1.6035,2,1.858784867808249,0.0016666668750000002,0.005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.114214825603958e-06, -1.5707934868879456, 1.5708083804632298, -8.21649068698502e-06, 1.5708067976996067, -4.417759913709163e-06]","[6.114214825603958e-06, 2.8399069509355e-06, 1.2053668333233958e-05, -8.21649068698502e-06, 1.0470904710180307e-05, -4.417759913709163e-06]",4000,1.914936699991813,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.005_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.01 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.01,0,20986822,0.005,20.0,198.0,15000.0,0.0005,8,0.00020390590937860144,0.00030774759627399316,3.318436130068661e-06,0.3101219859713004,0.4125530800148842,4.565881845629958e-05,1.776713613939903e-08,1.533773786523198e-07,1.7724670832306124e-08,8.670194208880781e-11,9.674,13,1.5775,2,1.8568134416169546,0.00333333375,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.9866813043428582e-05, -1.57079089873772, 1.5707897592609452, -9.977049546183116e-06, 1.5708275721477198, 2.3272892916643863e-05]","[1.9866813043428582e-05, 5.428057176626311e-06, -6.567533951340465e-06, -9.977049546183116e-06, 3.124535282328367e-05, 2.3272892916643863e-05]",4000,1.858854899997823,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.01_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.01 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.01,1,20617119,0.005,20.0,198.0,15000.0,0.0005,8,0.000204766445245539,0.0003075785220275679,5.59950252964219e-06,0.31012368457453054,0.41255308001304347,4.254810918939073e-05,1.781924077734801e-08,1.3979197175439937e-07,1.7776106886523116e-08,8.670051142942495e-11,9.785,13,1.602,2,1.8606103058325103,0.00333333375,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.713406394576859e-06, -1.5708060991422232, 1.570799470250173, -3.395997419251195e-05, 1.5708195906750602, -2.7455023853264248e-06]","[-1.713406394576859e-06, -9.772347326686415e-06, 3.1434552765219337e-06, -3.395997419251195e-05, 2.3263880163604256e-05, -2.7455023853264248e-06]",4000,1.8617302000056952,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.01_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.01 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.01,2,20600265,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433617958784148,0.0003077923090848228,6.104945242323053e-06,0.31012154170731515,0.41255308000917457,3.178887707269123e-05,1.7832847091559738e-08,1.606928354667332e-07,1.7790845935653446e-08,8.670024595285937e-11,9.80075,14,1.602,2,1.858809999759972,0.00333333375,0.01,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[5.726934842127554e-06, -1.5708144327963172, 1.5707967538592782, 1.006325222948729e-05, 1.5708084679720993, -2.00261834138624e-05]","[5.726934842127554e-06, -1.810600142060359e-05, 4.2706438163619964e-07, 1.006325222948729e-05, 1.2141177202718012e-05, -2.00261834138624e-05]",4000,1.9615129999874625,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.01_trial2
