case_id,task_gain,mu_gain,activation_power,solver_substeps,solver_gamma_gain,status,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_inner_residual_norm,wall_clock_run_s,result_dir,composite_score
tg180_mu16p0_ap0p95_ns80_gg3072,180.0,16.0,0.95,80,3072.0,ok,0.0001994533603267782,1.1273694689515693e-06,2.951779908010327e-06,0.004326483027274661,5.245318499997666,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns80_gg3072\offline,1.5114876983586485
tg220_mu16p0_ap0p95_ns60_gg3840,220.0,16.0,0.95,60,3840.0,ok,0.00020034542239960823,9.69113184778955e-07,2.9907994042800365e-06,0.005283232322625297,4.604811399996834,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns60_gg3840\offline,1.5216412098582504
tg220_mu12p0_ap0p90_ns40_gg3840,220.0,12.0,0.9,40,3840.0,ok,0.0001998230855488969,9.840497577182649e-07,2.7600285061576507e-06,0.006904074176505147,3.318859099999827,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns40_gg3840\offline,1.5267767488705617
tg220_mu12p0_ap0p90_ns40_gg4608,220.0,12.0,0.9,40,4608.0,ok,0.0002005283949610289,9.666216399990004e-07,2.7847613259804277e-06,0.006906961732416353,3.3626813999981096,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns40_gg4608\offline,1.530265713077501
tg220_mu12p0_ap0p90_ns40_gg3072,220.0,12.0,0.9,40,3072.0,ok,0.00019936935321737025,1.009532177406817e-06,2.7258592985604385e-06,0.0071109680169711195,3.3472688000001654,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns40_gg3072\offline,1.531028320110002
tg220_mu16p0_ap0p95_ns60_gg3072,220.0,16.0,0.95,60,3072.0,ok,0.00019938390700999573,9.9380514625655e-07,2.9625790677767163e-06,0.005677882938067837,4.364498099999764,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns60_gg3072\offline,1.5332532513687722
tg200_mu16p0_ap0p95_ns60_gg4608,200.0,16.0,0.95,60,4608.0,ok,0.0002006696319980617,1.0067569121123232e-06,3.071289261174374e-06,0.0049124666541608625,4.6978110000018205,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns60_gg4608\offline,1.53723946325978
tg220_mu14p0_ap0p85_ns40_gg4608,220.0,14.0,0.85,40,4608.0,ok,0.00019989839833523074,1.0344461150392666e-06,2.5188300214232186e-06,0.008508807416759325,3.304294599998684,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns40_gg4608\offline,1.5379879255260653
tg200_mu12p0_ap0p90_ns40_gg4608,200.0,12.0,0.9,40,4608.0,ok,0.0002002170888220981,1.0232291575322224e-06,2.850954395882055e-06,0.006371192674688199,3.264722100000654,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns40_gg4608\offline,1.5394427135202802
tg200_mu12p0_ap0p90_ns40_gg3072,200.0,12.0,0.9,40,3072.0,ok,0.00019905153285301042,1.0709522556292482e-06,2.7943090596099184e-06,0.0068632945270088895,3.113977100001648,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns40_gg3072\offline,1.5525550314210224
tg200_mu16p0_ap0p95_ns60_gg3840,200.0,16.0,0.95,60,3840.0,ok,0.0001999081096393539,1.0264619530184064e-06,3.094242658346368e-06,0.005251665207598618,4.73691460000191,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns60_gg3840\offline,1.5587480910829994
tg200_mu14p0_ap0p85_ns40_gg3840,200.0,14.0,0.85,40,3840.0,ok,0.00019894490685213787,9.782031732752721e-07,2.6449395338780018e-06,0.008727879969438107,3.310583600003156,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns40_gg3840\offline,1.5628232190811762
tg200_mu12p0_ap0p90_ns40_gg3840,200.0,12.0,0.9,40,3840.0,ok,0.0001998026299751878,1.0430843402479072e-06,2.8297990647985776e-06,0.0071753335376452555,3.096639999999752,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns40_gg3840\offline,1.5678547004517303
tg200_mu16p0_ap0p95_ns60_gg3072,200.0,16.0,0.95,60,3072.0,ok,0.00019891704021268947,1.054649349765632e-06,3.0487134141765165e-06,0.005687281070738285,5.900269900001149,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns60_gg3072\offline,1.5683228427911202
tg200_mu14p0_ap0p85_ns40_gg3072,200.0,14.0,0.85,40,3072.0,ok,0.0001979645852436906,9.888918733685972e-07,2.631947446035618e-06,0.008969097485441915,3.3613216999983706,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p85_ns40_gg3072\offline,1.56926424064352
tg180_mu12p0_ap0p90_ns40_gg3840,180.0,12.0,0.9,40,3840.0,ok,0.00019901279477559683,1.1154422990623386e-06,2.8844908212607325e-06,0.006606618002094189,4.624358299999585,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns40_gg3840\offline,1.5757397767453678
tg180_mu16p0_ap0p95_ns60_gg4608,180.0,16.0,0.95,60,4608.0,ok,0.0002001057199535149,1.0741682478296662e-06,3.197564668297388e-06,0.004930233050497858,4.215905100001692,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns60_gg4608\offline,1.5839703435759829
tg180_mu12p0_ap0p90_ns40_gg4608,180.0,12.0,0.9,40,4608.0,ok,0.00019914955768777386,1.0928996708833895e-06,2.916818840212576e-06,0.006791837393018964,4.579386800000066,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns40_gg4608\offline,1.5856892038954282
tg180_mu12p0_ap0p90_ns40_gg3072,180.0,12.0,0.9,40,3072.0,ok,0.00019860284682655713,1.1455192679863093e-06,2.8613283765914882e-06,0.006932973528445505,4.377063500000077,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns40_gg3072\offline,1.5883062469351672
tg180_mu16p0_ap0p95_ns60_gg3840,180.0,16.0,0.95,60,3840.0,ok,0.00019929650267897853,1.096807105810659e-06,3.2175156407533084e-06,0.004991089873035475,4.219414399998641,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns60_gg3840\offline,1.595002240740825
tg220_mu14p0_ap0p95_ns80_gg4608,220.0,14.0,0.95,80,4608.0,ok,0.0002014819850285006,9.628913757670738e-07,3.584065037703359e-06,0.003270761558035888,6.038073299998359,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p95_ns80_gg4608\offline,1.5954226056371372
tg180_mu16p0_ap0p95_ns60_gg3072,180.0,16.0,0.95,60,3072.0,ok,0.0001989277286855567,1.1288565638068717e-06,3.1539519299256107e-06,0.005630035626846992,4.157334300001821,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns60_gg3072\offline,1.6096238937025036
